,Inlf_Value
58807,1.5022263274496757
58808,0.6709412807357751
58809,1.2693669874086408
58810,1.4259687322722803
58811,1.9862395112506839
58812,2.183111601931407
58813,3.229817679287631
58814,2.640978057358333
58815,1.6354837468149102
58816,1.286370166321154
58817,2.2809702017350126
58818,2.1238467817553115
58819,0.9646417447358511
58820,2.2237832493935556
58821,1.043426463592139
58822,1.6177482166398578
58823,0.7571428696591269
58824,1.725319620393356
58825,1.9105187973125624
58826,0.6479984002340613
58827,0.9542425094393225
58828,1.3587872277423614
58829,0.6989700043360187
58830,3.098039518149026
58831,1.7903857068006541
58832,2.846039863595183
58833,1.4771212547196626
58834,1.3180565717481407
58835,4.673409136649009
58836,1.0221378858654848
58837,1.7678512937438322
58838,0.8661064207387721
58839,1.6709412807357769
58840,1.683815135160157
58841,1.9864975295963525
58842,1.7958800173440732
58843,3.003559810766223
58844,0.720889824153315
58845,1.1760912590556805
58846,1.9645424660791342
58847,3.5841134668732257
58848,2.0251575772810515
58849,1.9207070383294074
58850,1.670941280735775
58851,1.7092699609758313
58852,2.7801850288175594
58853,1.4948500216800937
58854,4.129757815006451
58855,3.813608784304509
58856,2.8306421236032886
58857,1.4246236182853957
58858,3.107799355438182
58859,1.8836614351536163
58860,1.4191293077419749
58861,3.0681858617461604
58862,2.6846625392961423
58863,1.920818753952375
58864,2.080416793059931
58865,2.54803632256139
58866,2.3133637307377084
58867,1.7231974390561131
58868,1.3388036022903247
58869,2.2303545605269077
58870,1.459491766415944
58871,1.6954034303551753
58872,1.7751247957534568
58873,2.818319279177035
58874,2.2730012720637385
58875,1.53867301246357
58876,1.1576670644335953
58877,1.9022275551052372
58878,1.294190571133674
58879,3.5829044706919397
58880,2.0074288103206195
58881,2.3521825181113627
58882,1.949694881688603
58883,2.12632626009494
58884,2.7945349033571887
58885,1.0334237554869476
58886,2.4471580313422185
58887,1.0791812460476224
58888,1.449092531119419
58889,2.5406075122407694
58890,0.8396037294708352
58891,2.49539014103075
58892,1.9646417447358502
58893,0.8599031561044601
58894,1.089580481344151
58895,1.9986548860131137
58896,2.718633271073652
58897,2.202884435643618
58898,2.2052494877968947
58899,4.31191933809411
58900,2.2375437381428736
58901,2.46869976820277
58902,1.2696400186109464
58903,1.1681223293844045
58904,2.022439261832962
58905,1.9139793294220704
58906,0.8115750058705906
58907,1.8470325397914582
58908,1.5740312677277162
58909,2.1004698237742794
58910,1.4732873403290796
58911,3.0107900637734115
58912,2.1884249941294103
58913,1.9159361382323343
58914,1.3945787552192463
58915,2.107209969647867
58916,0.9399742745883977
58917,1.552698376498462
58918,1.8525268503348755
58919,1.262701315423926
58920,2.66118144344662
58921,2.4113039702300174
58922,2.104878942679334
58923,3.324693913861773
58924,2.767155866082181
58925,2.8960696441162153
58926,2.9503142988129953
58927,2.311542238586326
58928,2.3534755868261445
58929,1.0854247715333072
58930,0.7621630351384407
58931,1.359236462024593
58932,1.3324600403018048
58933,1.4522495481923716
58934,1.9942692851878219
58935,0.8425539268113793
58936,2.5356265769504054
58937,0.8571683329509945
58938,0.7121049247463249
58939,1.9202450335642114
58940,1.6863327542257425
58941,2.435514050178514
58942,2.272618214607915
58943,1.1488171741890216
58944,0.7783321687290625
58945,2.300418949089721
58946,1.6125912222158458
58947,2.26153820924545
58948,1.3494933796005801
58949,2.9141077999101803
58950,1.5989417080373007
58951,0.33537821996025396
58952,2.2685585521211733
58953,0.7339030372901298
58954,1.5203537702498329
58955,2.8647277057143805
58956,1.7372800172511713
58957,1.025322830224317
58958,2.699741397934745
58959,2.123379103238485
58960,1.2829160739782974
58961,2.41997767096435
58962,1.1957556152563056
58963,0.9424080208648808
58964,2.699917383580729
58965,1.632259019067705
58966,0.9992312325126544
58967,4.03134184709462
58968,2.8937432317139162
58969,1.97318813453193
58970,1.8309794397226948
58971,1.4963843295128365
58972,1.449968877126488
58973,2.5419190251901513
58974,1.6887360219827556
58975,1.5426144528518035
58976,1.0956308733077185
58977,2.317727567585284
58978,2.0678075375711815
58979,1.564415022597884
58980,1.0985796374996832
58981,1.3604174125312074
58982,2.9814998394408443
58983,0.7455805281841226
58984,1.8527088581432904
58985,2.8767644889208306
58986,3.0020211218868704
58987,0.9910619122122197
58988,2.93949266705712
58989,1.0070706987783744
58990,1.1094079115620588
58991,2.853553636167894
58992,2.321464656000334
58993,1.49540541176958
58994,1.2168231603457231
58995,1.8384323680295402
58996,2.136271437029171
58997,1.77688886554846
58998,1.1952840065317094
58999,2.2891653223407022
59000,4.796453737732239
59001,1.3366510931586602
59002,1.0484701471512246
59003,1.6535275718462135
59004,1.300850613966948
59005,0.7720664645869206
59006,1.24077299600431
59007,2.4333471866902556
59008,0.8399361863784716
59009,1.3445135783733928
59010,1.1793205169171177
59011,1.5701152494221038
59012,0.7058150580177696
59013,1.421637527907337
59014,1.14467796928301
59015,2.5245110220238347
59016,1.19899406665784
59017,2.5926046101729012
59018,1.3886152323111611
59019,1.1611509092627434
59020,2.585511085411147
59021,1.2680147076219264
59022,1.6473014805242059
59023,3.010367067407608
59024,0.9756138163176802
59025,1.1564571692553596
59026,2.3545615837310994
59027,0.6131313415665005
59028,2.822024597069766
59029,2.546576264515636
59030,2.5283329882389722
59031,1.060524087808024
59032,1.3164920205729782
59033,1.6557305014893409
59034,3.308933247716049
59035,0.9267875062272424
59036,2.404188957949038
59037,0.5583094413783183
59038,1.2623966920768837
59039,1.933708570446254
59040,2.0862240175401228
59041,2.5139719412786166
59042,2.2254377522139714
59043,2.1460721256076676
59044,1.616909112366879
59045,2.6850535013552177
59046,1.1171726101682724
59047,1.7875156499444538
59048,2.1750992793114152
59049,1.861307537857006
59050,1.6031405737148674
59051,0.60802138048175
59052,1.7432445685161504
59053,1.123775630429825
59054,1.147257540819207
59055,0.9228431486811068
59056,1.1655622612681942
59057,1.534259284307053
59058,1.8504427159983097
59059,2.1555088214557783
59060,1.4457972519531799
59061,1.8429882956432664
59062,3.5757718194429478
59063,1.7663361995829083
59064,1.1293348257968034
59065,2.5121927498124057
59066,1.196493301803491
59067,2.4821311318811166
59068,2.2168700474263847
59069,1.9201290000423556
59070,2.222316684872262
59071,3.107051479919221
59072,1.2202177648757058
59073,3.0097865813867557
59074,1.7859262319929483
59075,2.145132533631271
59076,1.0524976364342669
59077,1.5025257246326875
59078,1.6454830142688657
59079,2.60391657656505
59080,1.665220555156056
59081,1.794617632508884
59082,4.88104677053171
59083,0.5449233948891576
59084,1.786731226629179
59085,1.7959627464957784
59086,2.5816420858567497
59087,1.5114156824620508
59088,2.321403587632589
59089,1.9029147423981563
59090,3.3480322320918345
59091,1.6407146152213423
59092,0.9150209283724049
59093,2.268377633775759
59094,1.1958444207448435
59095,1.247089056049103
59096,2.0205988238166306
59097,0.7760347427980312
59098,0.920361363753412
59099,3.0414430410608766
59100,1.3830164137442464
59101,1.8616587680967793
59102,2.846838591729484
59103,2.218585466570178
59104,1.9127169445868786
59105,1.8919193580966915
59106,1.843558977965401
59107,1.1685150401199298
59108,2.4884201540576694
59109,2.2123946604641382
59110,2.2211757505714766
59111,2.3056703888170995
59112,1.9058775200565732
59113,3.018854831450165
59114,2.069652683006537
59115,0.34557545729211725
59116,2.2983408571532022
59117,2.8939044138218977
59118,2.659642381397763
59119,1.4152659819392026
59120,2.9252870839293603
59121,2.287092313717835
59122,1.8458694336129797
59123,2.5025424794978264
59124,1.5957942871858197
59125,1.2516180249318296
59126,1.7640583047266905
59127,0.47805681179866255
59128,2.1521135428182454
59129,2.1820555872303506
59130,1.2212750292281944
59131,0.5606169502670868
59132,2.1453566420795136
59133,1.9181945002651526
59134,1.5982791893167612
59135,1.9133888541687618
59136,2.3050810030267854
59137,2.7811273491111796
59138,0.9639687456909742
59139,2.358346710496397
59140,3.349394100943866
59141,1.7206269819227789
59142,1.4321351577577097
59143,3.1787971524316063
59144,2.538000013418693
59145,2.292945825266494
59146,1.1446612144178605
59147,3.00749288060432
59148,2.35641444381959
59149,2.13619295379529
59150,1.5959752055312348
59151,1.9814998394408443
59152,1.0544832920659246
59153,0.7825243312865329
59154,1.3431773195557861
59155,1.1436030606477328
59156,2.337855072188506
59157,1.0956220181384433
59158,2.787522815744283
59159,1.8758326569904247
59160,0.7441370196433885
59161,1.5790402607863046
59162,1.2672130355490818
59163,0.9924383099851672
59164,3.118689787331297
59165,1.2348378447669486
59166,0.7508939203821239
59167,0.589493078003315
59168,0.5770815011604142
59169,1.6047491298387424
59170,1.41104513734449
59171,2.780495307068727
59172,1.5469381012064742
59173,2.018664324039431
59174,2.088545645608437
59175,2.1229206235765377
59176,1.0463479658139816
59177,2.191295050985606
59178,1.961186886377976
59179,1.7598487630350483
59180,1.455341480396422
59181,2.960408934924753
59182,1.5706299466901417
59183,0.6751732064440059
59184,3.9357591037453137
59185,0.9992286064012754
59186,1.8498036866393548
59187,1.8110012854824307
59188,1.243132718091549
59189,1.7752811935274444
59190,1.557646525291184
59191,2.046528884159402
59192,1.6207243153673954
59193,1.654148070854343
59194,1.2455630237167998
59195,0.8612646000155717
59196,2.468937805665462
59197,1.26463690466412
59198,1.8485646145238075
59199,1.8110012854824298
59200,1.8248442980233186
59201,2.7720832194520586
59202,1.35479001693344
59203,1.610243440382165
59204,1.289666211502408
59205,1.0810653899221752
59206,1.1441995783010857
59207,1.144243891803689
59208,1.512391827895061
59209,1.9754261347576314
59210,3.0979738405298134
59211,5.145872643443946
59212,1.3023531403130324
59213,3.925332010725919
59214,2.8701003089843145
59215,2.15157204701274
59216,2.413734275855271
59217,1.3863484753656383
59218,2.641518176708985
59219,3.4178902356264294
59220,0.7108127927734671
59221,2.7858670209210237
59222,2.3201322064823824
59223,0.976127236170913
59224,1.735070461367493
59225,0.6239514812741707
59226,5.227777137639096
59227,3.717394198958104
59228,2.3066303480787376
59229,0.7124984980226907
59230,1.5041989309212864
59231,1.3094547202922522
59232,0.8825784766156506
59233,0.5386730124635708
59234,1.4155651815000159
59235,2.027311326600758
59236,1.1932238770111772
59237,3.457398776910103
59238,2.819109858062548
59239,0.7168899779597364
59240,1.6065038116084862
59241,3.636179174476565
59242,1.1186954610829298
59243,0.7184685148430834
59244,2.169246160773743
59245,0.47666869787404575
59246,1.4887595621317375
59247,2.9110940097489237
59248,0.822197275046455
59249,4.836764151134109
59250,3.23150164604231
59251,2.8075886736353244
59252,6.09824836378032
59253,3.9795836311771744
59254,0.8508011961889723
59255,1.75040725389976
59256,2.2989837802638116
59257,1.2188222949861682
59258,3.981032160924019
59259,1.3455519392123483
59260,3.9830659393579335
59261,1.5600409967785325
59262,4.902137942428801
59263,2.4733782650503064
59264,3.2593132241482525
59265,4.404669866227766
59266,5.815830244298464
59267,1.8129133566428548
59268,1.5161978671724086
59269,5.7110948937784505
59270,0.8486996991589182
59271,2.276561082829957
59272,0.3560830856482271
59273,1.8878290759447456
59274,1.287504019274114
59275,0.49804427090782966
59276,1.540251549346916
59277,4.376483369192362
59278,4.051153565203343
59279,1.4883487752295101
59280,0.49921482708254583
59281,2.30172542332563
59282,2.2677732444020853
59283,2.6321716660764967
59284,7.630784142589859
59285,1.3688925269989243
59286,2.845098040014256
59287,2.849381432989971
59288,3.4957289937985436
59289,2.9195796818368267
59290,4.012124889442434
59291,4.109034902450489
59292,2.6480687370196856
59293,2.000099278656717
59294,3.163422725159351
59295,4.693183304469753
59296,1.9924192132050447
59297,3.1590579197568998
59298,3.6008141559977886
59299,5.031127821604118
59300,1.175979543432713
59301,0.9642803106302198
59302,4.226913915379896
59303,2.776912178268092
59304,0.9641865031852808
59305,1.9409275273291433
59306,3.677439948495439
59307,0.9619858386141633
59308,2.1086008249711687
59309,2.1338051912519855
59310,2.1877295664677536
59311,1.9494904006632305
59312,0.7759635914725482
59313,4.843858967898709
59314,5.146227314334952
59315,2.074307889276983
59316,1.5486115349977503
59317,1.6270622602980174
59318,5.556997928428939
59319,1.9123317898616294
59320,1.1272162262565413
59321,2.2262135550188074
59322,4.6714470291092525
59323,4.618549686172847
59324,1.8476754629020666
59325,2.1262770873805623
59326,1.3248959962784426
59327,1.3191928401037334
59328,2.504788544214274
59329,2.4249151086163785
59330,3.140192884440876
59331,2.0144559164109683
59332,0.8523071631862926
59333,5.148933207710879
59334,2.1670303745314197
59335,2.8446338021486692
59336,0.8818262140331328
59337,2.4139431214865628
59338,1.9095477819002387
59339,1.6808798032699528
59340,3.0188933651871093
59341,4.317519690508866
59342,3.264579785546845
59343,3.087793098829513
59344,3.139493931675985
59345,2.9926704683360947
59346,4.873924995036109
59347,2.5688971517286445
59348,1.7440320672350413
59349,0.6588128661901003
59350,2.316005354090615
59351,1.0403624586739708
59352,1.2248710671432983
59353,2.1890211431343394
59354,0.6368220975871752
59355,4.264788631178138
59356,3.2913729621347825
59357,4.927909433613729
59358,1.8642176622979907
59359,2.177846332535659
59360,2.304596569644822
59361,4.053473261098055
59362,1.372420997285353
59363,1.4563809873920999
59364,3.8229209239598196
59365,3.2225441772780083
59366,6.46008791542088
59367,3.534198640086542
59368,3.282867151224231
59369,1.5911638856832138
59370,1.0636739390811503
59371,1.0047988828817696
59372,2.7452793303990237
59373,4.419129307741977
59374,3.795184589682423
59375,2.588586462795404
59376,1.593741308571027
59377,0.7548746355594931
59378,1.4748253208368292
59379,2.3126683030760553
59380,3.2073928332053887
59381,2.3100908801882456
59382,3.2134272630994625
59383,3.2443763994585595
59384,1.3912066260130675
59385,1.3869645113330664
59386,3.6234581360291926
59387,3.2066974055437347
59388,1.785277635130706
59389,3.2176927898451977
59390,2.084884402222338
59391,1.9925644264647575
59392,1.189588300353238
59393,1.0508117656767393
59394,2.653907941436991
59395,0.5039109062043581
59396,1.3815495924838679
59397,0.6282219258252573
59398,1.0123337350737271
59399,2.8537623973471833
59400,1.087359021350193
59401,4.316427735655874
59402,1.6350461442323514
59403,2.3283565283879515
59404,5.189554499270377
59405,2.0297100642435444
59406,2.794640945228527
59407,0.8093535458766334
59408,2.557640851539552
59409,1.6692156265898692
59410,3.0157653253121435
59411,1.621127109060656
59412,3.637804485465587
59413,1.1845443135550369
59414,1.8409420802430976
59415,1.789789557795717
59416,3.6408663417353644
59417,3.255967932764954
59418,2.506376613469201
59419,2.6368220975871743
59420,2.81781828139596
59421,4.221848749616357
59422,1.806875401645537
59423,4.688117612287419
59424,5.010995384301464
59425,3.3705542081824067
59426,2.2048154103175737
59427,4.180247218826836
59428,0.8789618309285627
59429,1.9189367587262138
59430,2.6435554802461434
59431,3.646939231878717
59432,2.886699570803774
59433,2.5375878208252027
59434,3.398635436333687
59435,3.4138403177266063
59436,1.4746583166117775
59437,1.2095266955626007
59438,2.5594132797911318
59439,1.4942538726751566
59440,2.9897000433601866
59441,2.0597643752292694
59442,3.945124804888282
59443,2.960975892098295
59444,1.7775551013787068
59445,0.8880379215760383
59446,1.6437499101267203
59447,0.9750970096866585
59448,4.780291070688895
59449,2.6996654319976683
59450,2.5296121279393082
59451,2.0636382339954418
59452,1.9515733518115228
59453,3.3898615120261812
59454,1.1597008428675117
59455,3.0328276064820123
59456,1.700308355108282
59457,1.8409420802430985
59458,3.2054583334281874
59459,0.7106083117480928
59460,2.4789997248425815
59461,3.1442995777723723
59462,1.9146222525326824
59463,1.30920777096655
59464,2.3898615120261812
59465,3.689909119811757
59466,2.7507654498940113
59467,2.1328016244082404
59468,5.463548447530389
59469,1.904428337764208
59470,2.804491870125963
59471,1.8080084318897516
59472,1.2530067316067441
59473,2.992028837228327
59474,2.443591457361377
59475,0.5516028965422324
59476,2.285129686609415
59477,2.0013383507722615
59478,2.6166151863956477
59479,1.6563967418406866
59480,3.52693542639478
59481,2.8295090933590785
59482,2.598412922620228
59483,2.1045441438567263
59484,2.6013645636663094
59485,0.6703451317308406
59486,1.9000635323617558
59487,2.5447634720119243
59488,1.2122442206381958
59489,2.5887335800579656
59490,2.167026849428175
59491,2.7179343183087585
59492,3.1499410055783557
59493,3.0334237554869494
59494,3.450150684889544
59495,5.279840696594044
59496,1.3228456776127882
59497,2.3793303655903095
59498,3.5282272305640436
59499,2.839348337236543
59500,4.821619570276112
59501,4.662716958830206
59502,1.4781049346009167
59503,4.379002403469992
59504,1.9851894126980225
59505,3.572901762586751
59506,4.624232970279157
59507,4.14383886501003
59508,4.669990460839833
59509,0.7480422017464878
59510,1.1117534602953416
59511,2.9976047874604568
59512,4.495690109402031
59513,3.2976045566401835
59514,4.573080447831776
59515,3.1013542249988166
59516,5.225650038496506
59517,3.2745340527165823
59518,3.083799210583975
59519,5.123987916712356
59520,1.6152977154982278
59521,2.5730804478317744
59522,5.309839013057194
59523,3.367745181942184
59524,1.3286972851585919
59525,4.263095609514869
59526,5.0967641877483425
59527,2.6926298263050024
59528,4.731519909550676
59529,1.793484804804529
59530,0.9659417792051155
59531,5.011459622167055
59532,0.7213983755215025
59533,1.6719223345056529
59534,4.919260703937982
59535,1.3740824509661609
59536,2.237285719797203
59537,3.832717758337533
59538,4.715569266155483
59539,4.120533058354483
59540,5.276271665410926
59541,2.601599278565616
59542,3.8137499192615536
59543,0.9224124969589313
59544,3.8357091198820132
59545,0.47836569382934435
59546,2.3002936951509625
59547,1.8865594192956934
59548,1.253962484202125
59549,0.6694291625238336
59550,3.7192084835100134
59551,3.2878447193510265
59552,0.826307478587105
59553,5.09171461085684
59554,2.8693115606139887
59555,5.099593477767207
59556,3.3275677800176258
59557,3.2325419108841205
59558,5.16509587475422
59559,4.934036890250642
59560,1.9174518097070177
59561,0.46351345027681123
59562,3.7018176325754455
59563,4.37074784769049
59564,4.2420872287903535
59565,2.605098126978122
59566,4.9219409426792975
59567,2.2194535370768103
59568,3.36338674804412
59569,2.1252934074993135
59570,2.228357853258852
59571,1.9123705586647928
59572,2.578475479718482
59573,1.252744313523448
59574,1.4327322753175213
59575,2.3664877500508466
59576,3.0542583836658785
59577,2.563667125516899
59578,1.6750281957241482
59579,3.3563687117564545
59580,2.0664860768682667
59581,1.094439923994429
59582,2.657738350560723
59583,3.510536305244166
59584,5.113406471067564
59585,1.5529303566670212
59586,2.7211429832872147
59587,4.7810694300420975
59588,2.749171706887455
59589,2.5086037472147886
59590,5.277384415686751
59591,3.0202384791739965
59592,3.170429944287209
59593,5.4004497208856
59594,2.912385586415515
59595,4.883689362439489
59596,2.0700458876344863
59597,2.343763264694868
59598,3.071564754166963
59599,3.9330532103693896
59600,4.3353931175295815
59601,2.589364822148604
59602,1.9558155751108997
59603,4.246352755536086
59604,2.995236210203938
59605,0.9728797602836092
59606,1.4664805413092097
59607,5.082386385922839
59608,5.42793832513519
59609,4.758828740416656
59610,5.059961539840593
59611,3.4838546373786317
59612,4.136698327146634
59613,2.3075254253122655
59614,3.2213880368540098
59615,4.695901140206078
59616,0.9035496102912992
59617,4.004444211990762
59618,1.926422631470377
59619,4.264046429410813
59620,3.7156043592411887
59621,3.418393007228957
59622,3.8512420368829154
59623,2.507694541222409
59624,1.9627366393299033
59625,3.3816407152238552
59626,4.304725242672794
59627,2.580409979495678
59628,3.426203447171588
59629,5.143192703788037
59630,3.5924303442635583
59631,4.548512256341038
59632,5.13353890837022
59633,3.547911174636665
59634,3.0803526074889236
59635,4.838216205984199
59636,4.634532926918968
59637,4.564465069946645
59638,4.709504675875134
59639,1.4890935556877558
59640,3.7712084100933767
59641,4.8741104434957565
59642,5.36538045889325
59643,3.3286972851585945
59644,1.5240104835217059
59645,4.075124564933185
59646,5.093484573984258
59647,2.672355439505444
59648,4.092481022034596
59649,5.395544796132492
59650,1.4777804240961778
59651,3.3329628119043297
59652,4.794929197448134
59653,4.583380404471588
59654,3.822957921048377
59655,4.447817200718734
59656,2.066001643486299
59657,5.224848568963516
59658,4.129382948599062
59659,3.3199301240657118
59660,4.46393597840671
59661,4.279145268932396
59662,3.8800948611727826
59663,4.328598006501882
59664,2.7353119394814245
59665,1.3104283988475052
59666,4.5273229572711
59667,3.2263922402638343
59668,3.7649610413712535
59669,5.007364624749611
59670,3.9893045840698163
59671,4.203659269893581
59672,3.2774454840544998
59673,4.83617829044704
59674,3.1191890338305877
59675,4.692933341341546
59676,4.657830478311692
59677,3.8446373272519097
59678,4.742151364011727
59679,4.217419758642899
59680,5.330397070036491
59681,3.9464522650130744
59682,1.9910802504327805
59683,4.30007917576804
59684,5.2224799917070035
59685,5.0256335110606996
59686,4.629734044037199
59687,3.4244952322492894
59688,5.066800964370899
59689,3.9322016691301567
59690,4.965526145960392
59691,3.5819360118279846
59692,2.6374533396778164
59693,3.0777555236521374
59694,2.319234696404062
59695,3.203659269893577
59696,4.583269429900813
59697,3.5328172678145204
59698,1.7497610926777751
59699,3.3040598909454033
59700,3.504788544214274
59701,3.2666610940327176
59702,3.7845299621516046
59703,4.411239784659007
59704,4.32735893438633
59705,3.2755109842773003
59706,2.687208159135266
59707,3.8726660508521533
59708,1.7831848481647192
59709,3.7436773963440357
59710,4.563390554317266
59711,4.51037800598156
59712,4.590809214792207
59713,2.0124099035506546
59714,4.823468931530483
59715,3.4466973185798713
59716,4.234858040283328
59717,2.8269085602914785
59718,2.9873048308206425
59719,3.5364583156842366
59720,3.094066569872859
59721,1.9048507342235537
59722,3.1858488632444457
59723,4.559507640642499
59724,2.8299350149216647
59725,3.483854637378629
59726,2.9641810319735056
59727,2.6555413076434853
59728,4.2003864193441185
59729,3.3501487396774454
59730,3.608835230287264
59731,3.550446756118233
59732,1.9976047874604532
59733,1.5559410666616547
59734,2.392287989719769
59735,2.374019103408682
59736,2.2706060595241917
59737,3.5274222359278156
59738,3.1879642813670612
59739,3.7860559944839114
59740,4.257782217316868
59741,2.714303558756904
59742,4.561336098548364
59743,1.7801208432465474
59744,3.805719261221542
59745,4.573759120628284
59746,4.1013542249988175
59747,1.7886998360431274
59748,3.725895092063304
59749,1.9405171137757113
59750,1.8358980934449027
59751,4.888279399689965
59752,1.5716360551881712
59753,2.2469421413263975
59754,3.872666050852155
59755,2.5966007738702475
59756,2.6210278304039427
59757,2.4514213249875594
59758,4.04826720277424
59759,2.941057233126368
59760,3.4953259554597427
59761,1.8075927986450244
59762,2.7616802669288285
59763,2.492454809140546
59764,1.8372085169312875
59765,3.1849772460725445
59766,3.872666050852154
59767,3.145177215782291
59768,5.083625458038385
59769,1.9281833787019842
59770,1.9436017960288705
59771,3.3001784544247528
59772,1.3119987446824162
59773,2.31352010694967
59774,2.075755807023823
59775,1.6674130379520147
59776,1.954523998444305
59777,3.1244780238459517
59778,3.5595451174428137
59779,2.3923662915403083
59780,1.3948142753851327
59781,2.595649711577537
59782,1.2174722631939332
59783,1.4057351857977238
59784,2.869073380100625
59785,1.9037011488535125
59786,1.8002913693495266
59787,1.656071964180474
59788,1.2748680611666856
59789,1.1400060081474175
59790,1.4188806787223012
59791,5.361745190789194
59792,3.851362252108202
59793,1.4017412975521815
59794,2.1165055690714354
59795,2.313484751229578
59796,1.3390388557019701
59797,1.9550940506785563
59798,1.3013707524346216
59799,2.3638994417392487
59800,2.1960414860100688
59801,0.9585722217560688
59802,2.688276843068257
59803,2.8470641077739183
59804,1.1684630861550467
59805,2.3154305552106003
59806,2.632874755944635
59807,2.363004149867237
59808,0.8355353673364228
59809,2.6890258080502036
59810,1.3670444447649448
59811,1.4706225869599985
59812,2.5161453626213666
59813,1.2149065213260952
59814,4.970732204284207
59815,3.324617133384838
59816,4.425411364164056
59817,6.232216416930418
59818,3.008597545650539
59819,1.9782028709051538
59820,0.9691118259946219
59821,1.2410663071749966
59822,1.1233042052023805
59823,3.018151163419777
59824,1.343429772769194
59825,3.071276501947355
59826,2.6533759928971543
59827,5.036105995578899
59828,3.179302178696556
59829,3.3932812772983505
59830,4.538637919377864
59831,5.949798297448562
59832,1.3752386062842472
59833,2.526680034160485
59834,5.845062946928548
59835,1.9338688284976149
59836,1.5688916280753045
59837,1.5792562719164778
59838,1.9303087832565202
59839,1.0591040973470518
59840,1.6764423544938154
59841,1.0501688425661255
59842,4.19339244459594
59843,4.185121618353441
59844,1.4704791008147122
59845,1.0657871241033732
59846,2.571380662953879
59847,1.8896909323482571
59848,1.6501558252712236
59849,7.764752195739957
59850,1.3767471844988588
59851,2.019744906426336
59852,3.3013603165517935
59853,2.371045649424537
59854,1.9620327538655724
59855,3.0088204709105044
59856,4.306489213121693
59857,1.9644421561423142
59858,1.8207036010691064
59859,2.7528935891792923
59860,4.2075435176768785
59861,1.404589140425009
59862,2.7776905376212966
59863,3.7347822091478866
59864,4.124733416080245
59865,1.2042112114099401
59866,0.8634697300853009
59867,4.14913874567287
59868,1.63600542193097
59869,1.735939656468818
59870,2.2524536041015697
59871,2.748784176011135
59872,2.1154585877220367
59873,2.083844951920387
59874,1.5936268237910989
59875,1.2418734504596172
59876,2.1495830965759666
59877,2.2458091110821874
59878,3.777167570502389
59879,4.172456974400583
59880,2.376917713827151
59881,0.9809261190526826
59882,1.188504400717716
59883,4.444549040471943
59884,1.5179061098529782
59885,1.8044752564065565
59886,1.8021793225237248
59887,4.417775030227122
59888,3.6152452676409172
59889,1.4917441753556826
59890,1.142039786581332
59891,1.2387083363695517
59892,1.5102042534359725
59893,1.6451340171294895
59894,3.4352553502749172
59895,2.442628956445458
59896,2.261128249752356
59897,0.8660360839531451
59898,4.5345546874324
59899,1.810410407643917
59900,2.5370942480775485
59901,1.2781615890511357
59902,1.3826674166048667
59903,1.4865704111724387
59904,1.4032466525494982
59905,2.236627768935871
59906,3.514445577743473
59907,2.36502480455328
59908,2.44571140559822
59909,2.340469736810414
59910,2.0871384946989275
59911,3.3923662915403074
59912,2.1906410871292294
59913,1.7368379718137286
59914,1.1757365881646704
59915,1.2691716533125055
59916,2.3615841594062665
59917,1.1387209575223842
59918,1.505671653435968
59919,1.4140750326259113
59920,2.9456423376774072
59921,2.537303093708841
59922,4.90083829312405
59923,1.522418032517991
59924,1.2098523306620361
59925,1.5256231723932023
59926,3.0501688425661246
59927,0.9199095479599935
59928,1.2622879152795967
59929,2.849150584025451
59930,2.3737125739519405
59931,6.054953811327526
59932,2.7051945729924123
59933,1.9260351005940564
59934,2.416652455513721
59935,2.4455642883356603
59936,1.3682182634085187
59937,1.962733114226662
59938,4.035466238883311
59939,2.7382495044720203
59940,2.0234645556177773
59941,1.125173451507604
59942,1.1471117155594923
59943,1.2220157538414052
59944,1.58877543635829
59945,1.931459467362827
59946,2.0180902010660624
59947,2.5966298663555483
59948,3.175107579174427
59949,2.185816003259129
59950,1.428084150394902
59951,2.724988346673997
59952,2.5654754094684025
59953,1.5641865675325635
59954,2.736657053468303
59955,1.8160483103466518
59956,1.3559977211118772
59957,1.7053487161039769
59958,1.0370689307895162
59959,1.5681755230786658
59960,0.9246200428325215
59961,1.726538015173916
59962,1.6533185556466776
59963,1.4358079761497464
59964,2.7216295653175644
59965,2.4263094890429215
59966,3.1139082592211285
59967,1.8957288873455749
59968,2.1636830500930806
59969,5.28466544874382
59970,1.1882463088843824
59971,2.083592598053076
59972,1.2079212715360708
59973,2.222444898621294
59974,1.6354043402266019
59975,2.0646950957627226
59976,1.6359237822422656
59977,2.512940222746158
59978,1.007811423391586
59979,1.180535471046439
59980,2.1567687490886875
59981,3.0664475431313267
59982,1.994144255350946
59983,1.6103346691361802
59984,1.6713027148414046
59985,1.7476663518901363
59986,2.9778270210488085
59987,1.1834523587020485
59988,3.2659473281505065
59989,3.904040806887889
59990,2.4349980488140783
59991,1.3875723413579744
59992,3.709593063884376
59993,1.8648673486232248
59994,2.540419845574811
59995,2.5545417535356716
59996,2.9987342191137607
59997,2.4549482757684693
59998,1.922905842203912
59999,2.8411767951424034
60000,2.4618486626524927
60001,1.5891826118003376
60002,1.3597666165053592
60003,2.092899878496614
60004,1.3319440389373653
60005,1.9388029131471027
60006,1.2765327529588752
60007,2.9515919046654835
60008,2.7292946618190905
60009,1.3422439955771797
60010,1.063213226318803
